image_id,xmin,ymin,xmax,ymax,yolo_bbox,label
WANAGAMA_319.jpg,307,782,367,848,"[307, 782, 60, 66]",tree
WANAGAMA_319.jpg,2,506,41,557,"[2, 506, 39, 51]",tree
WANAGAMA_319.jpg,1,571,44,611,"[1, 571, 43, 40]",tree
WANAGAMA_319.jpg,103,635,140,666,"[103, 635, 37, 31]",tree
WANAGAMA_319.jpg,59,659,102,697,"[59, 659, 43, 38]",tree
WANAGAMA_319.jpg,58,448,118,504,"[58, 448, 60, 56]",tree
WANAGAMA_319.jpg,370,452,439,510,"[370, 452, 69, 58]",tree
WANAGAMA_319.jpg,462,648,506,691,"[462, 648, 44, 43]",tree
WANAGAMA_319.jpg,491,770,561,829,"[491, 770, 70, 59]",tree
WANAGAMA_319.jpg,459,869,510,927,"[459, 869, 51, 58]",tree
WANAGAMA_319.jpg,630,716,695,786,"[630, 716, 65, 70]",tree
WANAGAMA_319.jpg,43,846,83,887,"[43, 846, 40, 41]",tree
WANAGAMA_319.jpg,182,905,224,946,"[182, 905, 42, 41]",tree
WANAGAMA_319.jpg,218,910,264,955,"[218, 910, 46, 45]",tree
WANAGAMA_319.jpg,115,882,167,927,"[115, 882, 52, 45]",tree
WANAGAMA_319.jpg,79,918,127,958,"[79, 918, 48, 40]",tree
WANAGAMA_319.jpg,888,485,941,534,"[888, 485, 53, 49]",tree
WANAGAMA_319.jpg,759,558,800,598,"[759, 558, 41, 40]",tree
WANAGAMA_319.jpg,733,643,783,694,"[733, 643, 50, 51]",tree
WANAGAMA_319.jpg,879,892,930,939,"[879, 892, 51, 47]",tree
WANAGAMA_319.jpg,819,592,863,638,"[819, 592, 44, 46]",tree
WANAGAMA_319.jpg,847,639,893,683,"[847, 639, 46, 44]",tree
WANAGAMA_319.jpg,590,800,655,863,"[590, 800, 65, 63]",tree
WANAGAMA_320.jpg,257,635,313,695,"[257, 635, 56, 60]",tree
WANAGAMA_320.jpg,328,862,387,915,"[328, 862, 59, 53]",tree
WANAGAMA_320.jpg,466,367,522,428,"[466, 367, 56, 61]",tree
WANAGAMA_320.jpg,497,266,552,327,"[497, 266, 55, 61]",tree
WANAGAMA_320.jpg,633,224,699,286,"[633, 224, 66, 62]",tree
WANAGAMA_320.jpg,715,464,767,524,"[715, 464, 52, 60]",tree
WANAGAMA_320.jpg,928,119,964,159,"[928, 119, 36, 40]",tree
WANAGAMA_320.jpg,825,93,864,151,"[825, 93, 39, 58]",tree
WANAGAMA_320.jpg,731,137,783,199,"[731, 137, 52, 62]",tree
WANAGAMA_320.jpg,944,432,994,491,"[944, 432, 50, 59]",tree
WANAGAMA_320.jpg,889,523,943,569,"[889, 523, 54, 46]",tree
WANAGAMA_320.jpg,840,611,864,646,"[840, 611, 24, 35]",tree
WANAGAMA_320.jpg,808,635,843,672,"[808, 635, 35, 37]",tree
WANAGAMA_320.jpg,897,622,959,695,"[897, 622, 62, 73]",tree
WANAGAMA_320.jpg,771,682,832,744,"[771, 682, 61, 62]",tree
WANAGAMA_320.jpg,795,761,834,794,"[795, 761, 39, 33]",tree
WANAGAMA_320.jpg,773,890,815,922,"[773, 890, 42, 32]",tree
WANAGAMA_320.jpg,701,836,744,884,"[701, 836, 43, 48]",tree
WANAGAMA_320.jpg,607,870,648,896,"[607, 870, 41, 26]",tree
WANAGAMA_320.jpg,544,840,592,895,"[544, 840, 48, 55]",tree
WANAGAMA_320.jpg,454,584,501,628,"[454, 584, 47, 44]",tree
WANAGAMA_320.jpg,394,613,444,665,"[394, 613, 50, 52]",tree
WANAGAMA_320.jpg,390,784,428,818,"[390, 784, 38, 34]",tree
WANAGAMA_320.jpg,407,864,436,888,"[407, 864, 29, 24]",tree
WANAGAMA_320.jpg,146,655,207,708,"[146, 655, 61, 53]",tree
WANAGAMA_320.jpg,121,207,162,255,"[121, 207, 41, 48]",tree
WANAGAMA_320.jpg,143,121,179,157,"[143, 121, 36, 36]",tree
WANAGAMA_320.jpg,251,48,283,79,"[251, 48, 32, 31]",tree
WANAGAMA_320.jpg,278,58,337,99,"[278, 58, 59, 41]",tree
WANAGAMA_320.jpg,348,61,403,126,"[348, 61, 55, 65]",tree
WANAGAMA_320.jpg,206,310,267,384,"[206, 310, 61, 74]",tree
WANAGAMA_320.jpg,127,388,181,438,"[127, 388, 54, 50]",tree
WANAGAMA_320.jpg,228,404,276,456,"[228, 404, 48, 52]",tree
WANAGAMA_320.jpg,192,403,225,435,"[192, 403, 33, 32]",tree
WANAGAMA_320.jpg,51,8,110,60,"[51, 8, 59, 52]",tree
WANAGAMA_320.jpg,474,440,520,475,"[474, 440, 46, 35]",tree
WANAGAMA_320.jpg,249,518,305,559,"[249, 518, 56, 41]",tree
WANAGAMA_320.jpg,90,478,159,551,"[90, 478, 69, 73]",tree
WANAGAMA_320.jpg,453,838,508,895,"[453, 838, 55, 57]",tree
WANAGAMA_320.jpg,489,737,541,789,"[489, 737, 52, 52]",tree
WANAGAMA_320.jpg,441,786,487,827,"[441, 786, 46, 41]",tree
WANAGAMA_320.jpg,570,426,626,479,"[570, 426, 56, 53]",tree
WANAGAMA_320.jpg,588,300,654,363,"[588, 300, 66, 63]",tree
WANAGAMA_320.jpg,396,292,457,348,"[396, 292, 61, 56]",tree
WANAGAMA_320.jpg,255,207,300,252,"[255, 207, 45, 45]",tree
WANAGAMA_320.jpg,382,502,438,554,"[382, 502, 56, 52]",tree
WANAGAMA_321.jpg,136,149,207,212,"[136, 149, 71, 63]",tree
WANAGAMA_321.jpg,251,129,309,177,"[251, 129, 58, 48]",tree
WANAGAMA_321.jpg,528,582,590,640,"[528, 582, 62, 58]",tree
WANAGAMA_321.jpg,781,174,839,228,"[781, 174, 58, 54]",tree
WANAGAMA_321.jpg,909,131,954,172,"[909, 131, 45, 41]",tree
WANAGAMA_321.jpg,920,72,935,95,"[920, 72, 15, 23]",tree
WANAGAMA_321.jpg,840,112,875,148,"[840, 112, 35, 36]",tree
WANAGAMA_321.jpg,807,132,848,168,"[807, 132, 41, 36]",tree
WANAGAMA_321.jpg,403,291,431,322,"[403, 291, 28, 31]",tree
WANAGAMA_321.jpg,409,357,439,387,"[409, 357, 30, 30]",tree
WANAGAMA_321.jpg,360,303,387,333,"[360, 303, 27, 30]",tree
WANAGAMA_321.jpg,329,543,371,588,"[329, 543, 42, 45]",tree
WANAGAMA_321.jpg,630,741,692,810,"[630, 741, 62, 69]",tree
WANAGAMA_321.jpg,622,690,652,721,"[622, 690, 30, 31]",tree
WANAGAMA_321.jpg,574,717,631,769,"[574, 717, 57, 52]",tree
WANAGAMA_321.jpg,531,754,588,813,"[531, 754, 57, 59]",tree
WANAGAMA_321.jpg,876,881,920,923,"[876, 881, 44, 42]",tree
WANAGAMA_321.jpg,922,836,966,886,"[922, 836, 44, 50]",tree
WANAGAMA_321.jpg,749,666,793,703,"[749, 666, 44, 37]",tree
WANAGAMA_321.jpg,497,246,536,281,"[497, 246, 39, 35]",tree
WANAGAMA_321.jpg,500,293,545,334,"[500, 293, 45, 41]",tree
WANAGAMA_321.jpg,509,102,546,139,"[509, 102, 37, 37]",tree
WANAGAMA_321.jpg,293,651,355,710,"[293, 651, 62, 59]",tree
WANAGAMA_321.jpg,457,431,505,491,"[457, 431, 48, 60]",tree
WANAGAMA_321.jpg,758,560,805,602,"[758, 560, 47, 42]",tree
WANAGAMA_321.jpg,883,515,941,573,"[883, 515, 58, 58]",tree
WANAGAMA_321.jpg,895,641,940,690,"[895, 641, 45, 49]",tree
WANAGAMA_321.jpg,943,636,1000,710,"[943, 636, 57, 74]",tree
WANAGAMA_321.jpg,715,734,811,804,"[715, 734, 96, 70]",tree
WANAGAMA_321.jpg,138,246,199,312,"[138, 246, 61, 66]",tree
WANAGAMA_321.jpg,29,126,92,193,"[29, 126, 63, 67]",tree
WANAGAMA_321.jpg,378,107,461,156,"[378, 107, 83, 49]",tree
WANAGAMA_321.jpg,337,117,375,162,"[337, 117, 38, 45]",tree
WANAGAMA_321.jpg,597,312,651,366,"[597, 312, 54, 54]",tree
WANAGAMA_321.jpg,544,352,598,405,"[544, 352, 54, 53]",tree
WANAGAMA_321.jpg,509,378,565,434,"[509, 378, 56, 56]",tree
WANAGAMA_321.jpg,835,202,892,270,"[835, 202, 57, 68]",tree
WANAGAMA_321.jpg,768,390,813,433,"[768, 390, 45, 43]",tree
WANAGAMA_321.jpg,149,435,209,499,"[149, 435, 60, 64]",tree
WANAGAMA_321.jpg,281,185,331,236,"[281, 185, 50, 51]",tree
WANAGAMA_321.jpg,396,106,441,155,"[396, 106, 45, 49]",tree
WANAGAMA_321.jpg,369,429,418,486,"[369, 429, 49, 57]",tree
WANAGAMA_322.jpg,510,77,593,148,"[510, 77, 83, 71]",tree
WANAGAMA_322.jpg,437,597,498,655,"[437, 597, 61, 58]",tree
WANAGAMA_322.jpg,478,549,531,595,"[478, 549, 53, 46]",tree
WANAGAMA_322.jpg,532,438,594,499,"[532, 438, 62, 61]",tree
WANAGAMA_322.jpg,829,576,892,643,"[829, 576, 63, 67]",tree
WANAGAMA_322.jpg,772,794,819,843,"[772, 794, 47, 49]",tree
WANAGAMA_322.jpg,948,677,1000,736,"[948, 677, 52, 59]",tree
WANAGAMA_322.jpg,944,138,1000,206,"[944, 138, 56, 68]",tree
WANAGAMA_322.jpg,885,25,939,71,"[885, 25, 54, 46]",tree
WANAGAMA_322.jpg,613,235,693,302,"[613, 235, 80, 67]",tree
WANAGAMA_322.jpg,39,492,77,534,"[39, 492, 38, 42]",tree
WANAGAMA_322.jpg,235,650,282,700,"[235, 650, 47, 50]",tree
WANAGAMA_322.jpg,257,539,315,603,"[257, 539, 58, 64]",tree
WANAGAMA_322.jpg,281,712,346,773,"[281, 712, 65, 61]",tree
WANAGAMA_322.jpg,399,909,436,952,"[399, 909, 37, 43]",tree
WANAGAMA_322.jpg,554,867,608,928,"[554, 867, 54, 61]",tree
WANAGAMA_322.jpg,590,845,623,879,"[590, 845, 33, 34]",tree
WANAGAMA_322.jpg,625,871,667,917,"[625, 871, 42, 46]",tree
WANAGAMA_322.jpg,222,793,258,831,"[222, 793, 36, 38]",tree
WANAGAMA_322.jpg,125,739,159,776,"[125, 739, 34, 37]",tree
WANAGAMA_322.jpg,53,757,88,788,"[53, 757, 35, 31]",tree
WANAGAMA_322.jpg,155,889,208,938,"[155, 889, 53, 49]",tree
WANAGAMA_322.jpg,263,861,301,910,"[263, 861, 38, 49]",tree
WANAGAMA_322.jpg,377,670,425,718,"[377, 670, 48, 48]",tree
WANAGAMA_322.jpg,508,768,554,815,"[508, 768, 46, 47]",tree
WANAGAMA_322.jpg,833,892,869,927,"[833, 892, 36, 35]",tree
WANAGAMA_322.jpg,894,928,942,975,"[894, 928, 48, 47]",tree
WANAGAMA_322.jpg,904,863,942,899,"[904, 863, 38, 36]",tree
WANAGAMA_322.jpg,296,142,352,191,"[296, 142, 56, 49]",tree
WANAGAMA_322.jpg,431,113,473,158,"[431, 113, 42, 45]",tree
WANAGAMA_322.jpg,533,255,574,299,"[533, 255, 41, 44]",tree
WANAGAMA_322.jpg,158,548,211,601,"[158, 548, 53, 53]",tree
WANAGAMA_322.jpg,315,588,368,644,"[315, 588, 53, 56]",tree
WANAGAMA_322.jpg,530,669,581,722,"[530, 669, 51, 53]",tree
WANAGAMA_322.jpg,632,516,667,559,"[632, 516, 35, 43]",tree
WANAGAMA_322.jpg,697,678,746,736,"[697, 678, 49, 58]",tree
WANAGAMA_322.jpg,695,788,749,857,"[695, 788, 54, 69]",tree
WANAGAMA_322.jpg,720,586,759,640,"[720, 586, 39, 54]",tree
WANAGAMA_322.jpg,936,546,995,612,"[936, 546, 59, 66]",tree
WANAGAMA_323.jpg,265,44,305,92,"[265, 44, 40, 48]",tree
WANAGAMA_323.jpg,237,25,267,56,"[237, 25, 30, 31]",tree
WANAGAMA_323.jpg,316,79,356,131,"[316, 79, 40, 52]",tree
WANAGAMA_323.jpg,430,94,488,151,"[430, 94, 58, 57]",tree
WANAGAMA_323.jpg,478,50,527,95,"[478, 50, 49, 45]",tree
WANAGAMA_323.jpg,840,82,891,134,"[840, 82, 51, 52]",tree
WANAGAMA_323.jpg,955,173,1000,233,"[955, 173, 45, 60]",tree
WANAGAMA_323.jpg,893,430,937,488,"[893, 430, 44, 58]",tree
WANAGAMA_323.jpg,716,89,765,143,"[716, 89, 49, 54]",tree
WANAGAMA_323.jpg,563,372,609,422,"[563, 372, 46, 50]",tree
WANAGAMA_323.jpg,586,338,619,376,"[586, 338, 33, 38]",tree
WANAGAMA_323.jpg,628,366,664,407,"[628, 366, 36, 41]",tree
WANAGAMA_323.jpg,481,369,527,417,"[481, 369, 46, 48]",tree
WANAGAMA_323.jpg,438,394,480,433,"[438, 394, 42, 39]",tree
WANAGAMA_323.jpg,399,406,424,445,"[399, 406, 25, 39]",tree
WANAGAMA_323.jpg,534,559,580,601,"[534, 559, 46, 42]",tree
WANAGAMA_323.jpg,473,653,528,708,"[473, 653, 55, 55]",tree
WANAGAMA_323.jpg,649,790,710,845,"[649, 790, 61, 55]",tree
WANAGAMA_323.jpg,738,760,762,781,"[738, 760, 24, 21]",tree
WANAGAMA_323.jpg,732,725,760,755,"[732, 725, 28, 30]",tree
WANAGAMA_323.jpg,900,631,948,683,"[900, 631, 48, 52]",tree
WANAGAMA_323.jpg,836,386,867,431,"[836, 386, 31, 45]",tree
WANAGAMA_323.jpg,771,295,813,345,"[771, 295, 42, 50]",tree
WANAGAMA_323.jpg,495,297,534,349,"[495, 297, 39, 52]",tree
WANAGAMA_323.jpg,339,701,379,740,"[339, 701, 40, 39]",tree
WANAGAMA_323.jpg,335,792,382,839,"[335, 792, 47, 47]",tree
WANAGAMA_323.jpg,283,634,332,677,"[283, 634, 49, 43]",tree
WANAGAMA_323.jpg,159,784,195,815,"[159, 784, 36, 31]",tree
WANAGAMA_323.jpg,244,690,299,751,"[244, 690, 55, 61]",tree
WANAGAMA_323.jpg,158,675,201,718,"[158, 675, 43, 43]",tree
WANAGAMA_323.jpg,155,395,208,442,"[155, 395, 53, 47]",tree
WANAGAMA_323.jpg,211,491,258,548,"[211, 491, 47, 57]",tree
WANAGAMA_323.jpg,226,294,265,337,"[226, 294, 39, 43]",tree
WANAGAMA_323.jpg,191,186,231,231,"[191, 186, 40, 45]",tree
WANAGAMA_323.jpg,239,156,275,192,"[239, 156, 36, 36]",tree
WANAGAMA_323.jpg,280,318,312,344,"[280, 318, 32, 26]",tree
WANAGAMA_323.jpg,270,288,293,311,"[270, 288, 23, 23]",tree
WANAGAMA_323.jpg,253,437,306,481,"[253, 437, 53, 44]",tree
WANAGAMA_323.jpg,88,206,125,246,"[88, 206, 37, 40]",tree
WANAGAMA_323.jpg,56,250,92,291,"[56, 250, 36, 41]",tree
WANAGAMA_323.jpg,58,473,105,525,"[58, 473, 47, 52]",tree
WANAGAMA_323.jpg,65,560,118,618,"[65, 560, 53, 58]",tree
WANAGAMA_323.jpg,208,591,266,652,"[208, 591, 58, 61]",tree
WANAGAMA_323.jpg,555,466,580,496,"[555, 466, 25, 30]",tree
WANAGAMA_323.jpg,678,454,710,490,"[678, 454, 32, 36]",tree
WANAGAMA_323.jpg,785,531,854,602,"[785, 531, 69, 71]",tree
WANAGAMA_323.jpg,847,596,888,630,"[847, 596, 41, 34]",tree
WANAGAMA_323.jpg,838,643,873,684,"[838, 643, 35, 41]",tree
WANAGAMA_323.jpg,845,727,891,767,"[845, 727, 46, 40]",tree
WANAGAMA_323.jpg,590,574,631,618,"[590, 574, 41, 44]",tree
WANAGAMA_323.jpg,589,634,639,682,"[589, 634, 50, 48]",tree
WANAGAMA_323.jpg,300,213,348,268,"[300, 213, 48, 55]",tree
WANAGAMA_323.jpg,351,238,386,278,"[351, 238, 35, 40]",tree
WANAGAMA_323.jpg,630,15,683,65,"[630, 15, 53, 50]",tree
WANAGAMA_323.jpg,787,159,825,208,"[787, 159, 38, 49]",tree
WANAGAMA_323.jpg,714,610,745,652,"[714, 610, 31, 42]",tree
WANAGAMA_323.jpg,705,523,740,557,"[705, 523, 35, 34]",tree
WANAGAMA_323.jpg,125,237,173,292,"[125, 237, 48, 55]",tree
WANAGAMA_323.jpg,140,479,189,521,"[140, 479, 49, 42]",tree
WANAGAMA_324.jpg,286,129,336,188,"[286, 129, 50, 59]",tree
WANAGAMA_324.jpg,345,199,386,248,"[345, 199, 41, 49]",tree
WANAGAMA_324.jpg,338,300,380,352,"[338, 300, 42, 52]",tree
WANAGAMA_324.jpg,470,150,531,209,"[470, 150, 61, 59]",tree
WANAGAMA_324.jpg,536,53,576,87,"[536, 53, 40, 34]",tree
WANAGAMA_324.jpg,558,135,590,169,"[558, 135, 32, 34]",tree
WANAGAMA_324.jpg,592,75,636,122,"[592, 75, 44, 47]",tree
WANAGAMA_324.jpg,597,130,635,177,"[597, 130, 38, 47]",tree
WANAGAMA_324.jpg,720,149,745,181,"[720, 149, 25, 32]",tree
WANAGAMA_324.jpg,690,263,724,297,"[690, 263, 34, 34]",tree
WANAGAMA_324.jpg,656,293,699,336,"[656, 293, 43, 43]",tree
WANAGAMA_324.jpg,556,489,613,554,"[556, 489, 57, 65]",tree
WANAGAMA_324.jpg,489,523,548,585,"[489, 523, 59, 62]",tree
WANAGAMA_324.jpg,527,572,583,634,"[527, 572, 56, 62]",tree
WANAGAMA_324.jpg,606,586,651,627,"[606, 586, 45, 41]",tree
WANAGAMA_324.jpg,622,530,671,578,"[622, 530, 49, 48]",tree
WANAGAMA_324.jpg,687,602,724,642,"[687, 602, 37, 40]",tree
WANAGAMA_324.jpg,785,582,838,638,"[785, 582, 53, 56]",tree
WANAGAMA_324.jpg,900,515,959,560,"[900, 515, 59, 45]",tree
WANAGAMA_324.jpg,848,219,877,251,"[848, 219, 29, 32]",tree
WANAGAMA_324.jpg,890,135,951,190,"[890, 135, 61, 55]",tree
WANAGAMA_324.jpg,249,187,295,241,"[249, 187, 46, 54]",tree
WANAGAMA_324.jpg,230,513,272,577,"[230, 513, 42, 64]",tree
WANAGAMA_324.jpg,152,176,206,227,"[152, 176, 54, 51]",tree
WANAGAMA_324.jpg,152,68,191,107,"[152, 68, 39, 39]",tree
WANAGAMA_324.jpg,54,55,111,113,"[54, 55, 57, 58]",tree
WANAGAMA_324.jpg,167,281,199,309,"[167, 281, 32, 28]",tree
WANAGAMA_324.jpg,278,420,330,486,"[278, 420, 52, 66]",tree
WANAGAMA_324.jpg,493,308,549,368,"[493, 308, 56, 60]",tree
WANAGAMA_324.jpg,75,194,140,248,"[75, 194, 65, 54]",tree
WANAGAMA_326.jpg,411,256,457,311,"[411, 256, 46, 55]",tree
WANAGAMA_326.jpg,348,392,397,446,"[348, 392, 49, 54]",tree
WANAGAMA_326.jpg,304,484,344,526,"[304, 484, 40, 42]",tree
WANAGAMA_326.jpg,188,503,227,554,"[188, 503, 39, 51]",tree
WANAGAMA_326.jpg,166,596,206,640,"[166, 596, 40, 44]",tree
WANAGAMA_326.jpg,405,446,439,483,"[405, 446, 34, 37]",tree
WANAGAMA_326.jpg,395,504,431,545,"[395, 504, 36, 41]",tree
WANAGAMA_326.jpg,304,661,343,705,"[304, 661, 39, 44]",tree
WANAGAMA_326.jpg,561,695,629,763,"[561, 695, 68, 68]",tree
WANAGAMA_326.jpg,521,729,561,786,"[521, 729, 40, 57]",tree
WANAGAMA_326.jpg,878,641,939,712,"[878, 641, 61, 71]",tree
WANAGAMA_326.jpg,791,723,874,807,"[791, 723, 83, 84]",tree
WANAGAMA_326.jpg,659,594,725,664,"[659, 594, 66, 70]",tree
WANAGAMA_326.jpg,908,505,944,544,"[908, 505, 36, 39]",tree
WANAGAMA_326.jpg,114,745,169,812,"[114, 745, 55, 67]",tree
WANAGAMA_326.jpg,655,705,699,758,"[655, 705, 44, 53]",tree
WANAGAMA_326.jpg,663,533,719,593,"[663, 533, 56, 60]",tree
WANAGAMA_326.jpg,724,511,773,562,"[724, 511, 49, 51]",tree
WANAGAMA_326.jpg,954,932,1000,982,"[954, 932, 46, 50]",tree
WANAGAMA_327.jpg,423,749,481,801,"[423, 749, 58, 52]",tree
WANAGAMA_327.jpg,109,550,211,654,"[109, 550, 102, 104]",tree
WANAGAMA_327.jpg,260,649,302,698,"[260, 649, 42, 49]",tree
WANAGAMA_327.jpg,202,679,263,741,"[202, 679, 61, 62]",tree
WANAGAMA_327.jpg,267,699,302,735,"[267, 699, 35, 36]",tree
WANAGAMA_327.jpg,863,625,893,650,"[863, 625, 30, 25]",tree
WANAGAMA_327.jpg,790,734,829,766,"[790, 734, 39, 32]",tree
WANAGAMA_327.jpg,699,912,738,962,"[699, 912, 39, 50]",tree
WANAGAMA_327.jpg,776,645,851,724,"[776, 645, 75, 79]",tree
WANAGAMA_327.jpg,894,734,935,784,"[894, 734, 41, 50]",tree
WANAGAMA_327.jpg,848,721,897,758,"[848, 721, 49, 37]",tree
WANAGAMA_327.jpg,837,869,892,924,"[837, 869, 55, 55]",tree
WANAGAMA_327.jpg,329,640,382,705,"[329, 640, 53, 65]",tree
WANAGAMA_327.jpg,329,732,401,797,"[329, 732, 72, 65]",tree
WANAGAMA_327.jpg,264,763,319,821,"[264, 763, 55, 58]",tree
WANAGAMA_327.jpg,31,651,70,702,"[31, 651, 39, 51]",tree
WANAGAMA_327.jpg,69,695,112,740,"[69, 695, 43, 45]",tree
WANAGAMA_327.jpg,740,521,811,597,"[740, 521, 71, 76]",tree
WANAGAMA_327.jpg,474,440,553,515,"[474, 440, 79, 75]",tree
WANAGAMA_327.jpg,831,428,896,495,"[831, 428, 65, 67]",tree
WANAGAMA_327.jpg,835,516,877,568,"[835, 516, 42, 52]",tree
WANAGAMA_327.jpg,309,163,345,204,"[309, 163, 36, 41]",tree
WANAGAMA_327.jpg,727,12,780,70,"[727, 12, 53, 58]",tree
WANAGAMA_327.jpg,944,53,998,105,"[944, 53, 54, 52]",tree
WANAGAMA_327.jpg,722,226,770,277,"[722, 226, 48, 51]",tree
WANAGAMA_328.jpg,766,732,819,779,"[766, 732, 53, 47]",tree
WANAGAMA_328.jpg,769,804,804,843,"[769, 804, 35, 39]",tree
WANAGAMA_328.jpg,814,799,849,837,"[814, 799, 35, 38]",tree
WANAGAMA_328.jpg,888,829,919,865,"[888, 829, 31, 36]",tree
WANAGAMA_328.jpg,645,849,702,892,"[645, 849, 57, 43]",tree
WANAGAMA_328.jpg,130,864,164,896,"[130, 864, 34, 32]",tree
WANAGAMA_328.jpg,161,794,201,849,"[161, 794, 40, 55]",tree
WANAGAMA_328.jpg,295,712,330,746,"[295, 712, 35, 34]",tree
WANAGAMA_328.jpg,285,762,321,800,"[285, 762, 36, 38]",tree
WANAGAMA_328.jpg,424,933,481,1000,"[424, 933, 57, 67]",tree
WANAGAMA_328.jpg,654,971,701,1000,"[654, 971, 47, 29]",tree
WANAGAMA_328.jpg,421,253,467,291,"[421, 253, 46, 38]",tree
WANAGAMA_328.jpg,267,575,310,619,"[267, 575, 43, 44]",tree
WANAGAMA_328.jpg,411,712,457,766,"[411, 712, 46, 54]",tree
WANAGAMA_328.jpg,326,237,389,289,"[326, 237, 63, 52]",tree
WANAGAMA_328.jpg,213,182,263,232,"[213, 182, 50, 50]",tree
WANAGAMA_328.jpg,104,42,226,172,"[104, 42, 122, 130]",tree
WANAGAMA_328.jpg,257,149,309,186,"[257, 149, 52, 37]",tree
WANAGAMA_328.jpg,328,144,388,201,"[328, 144, 60, 57]",tree
WANAGAMA_328.jpg,495,99,548,151,"[495, 99, 53, 52]",tree
WANAGAMA_328.jpg,858,121,920,165,"[858, 121, 62, 44]",tree
WANAGAMA_328.jpg,792,232,829,275,"[792, 232, 37, 43]",tree
WANAGAMA_328.jpg,772,142,832,218,"[772, 142, 60, 76]",tree
WANAGAMA_328.jpg,898,231,941,276,"[898, 231, 43, 45]",tree
WANAGAMA_328.jpg,854,229,895,271,"[854, 229, 41, 42]",tree
WANAGAMA_328.jpg,827,376,891,422,"[827, 376, 64, 46]",tree
WANAGAMA_328.jpg,692,418,735,468,"[692, 418, 43, 50]",tree
WANAGAMA_328.jpg,874,529,935,593,"[874, 529, 61, 64]",tree
WANAGAMA_328.jpg,741,16,809,76,"[741, 16, 68, 60]",tree
WANAGAMA_328.jpg,727,665,763,721,"[727, 665, 36, 56]",tree
WANAGAMA_328.jpg,713,805,744,837,"[713, 805, 31, 32]",tree
WANAGAMA_328.jpg,645,743,685,774,"[645, 743, 40, 31]",tree
WANAGAMA_328.jpg,641,789,675,823,"[641, 789, 34, 34]",tree
WANAGAMA_328.jpg,475,277,544,345,"[475, 277, 69, 68]",tree
WANAGAMA_328.jpg,557,129,599,166,"[557, 129, 42, 37]",tree
WANAGAMA_329.jpg,889,323,930,370,"[889, 323, 41, 47]",tree
WANAGAMA_329.jpg,772,230,818,284,"[772, 230, 46, 54]",tree
WANAGAMA_329.jpg,814,295,864,346,"[814, 295, 50, 51]",tree
WANAGAMA_329.jpg,879,35,931,98,"[879, 35, 52, 63]",tree
WANAGAMA_329.jpg,723,298,757,331,"[723, 298, 34, 33]",tree
WANAGAMA_329.jpg,651,348,692,390,"[651, 348, 41, 42]",tree
WANAGAMA_329.jpg,669,468,699,505,"[669, 468, 30, 37]",tree
WANAGAMA_329.jpg,889,499,944,533,"[889, 499, 55, 34]",tree
WANAGAMA_329.jpg,776,582,814,610,"[776, 582, 38, 28]",tree
WANAGAMA_329.jpg,820,527,855,558,"[820, 527, 35, 31]",tree
WANAGAMA_329.jpg,572,600,616,648,"[572, 600, 44, 48]",tree
WANAGAMA_329.jpg,559,646,601,699,"[559, 646, 42, 53]",tree
WANAGAMA_329.jpg,462,672,537,741,"[462, 672, 75, 69]",tree
WANAGAMA_329.jpg,407,549,473,599,"[407, 549, 66, 50]",tree
WANAGAMA_329.jpg,429,600,466,634,"[429, 600, 37, 34]",tree
WANAGAMA_329.jpg,482,527,525,566,"[482, 527, 43, 39]",tree
WANAGAMA_329.jpg,360,484,407,533,"[360, 484, 47, 49]",tree
WANAGAMA_329.jpg,311,388,362,432,"[311, 388, 51, 44]",tree
WANAGAMA_329.jpg,212,372,274,417,"[212, 372, 62, 45]",tree
WANAGAMA_329.jpg,207,331,247,372,"[207, 331, 40, 41]",tree
WANAGAMA_329.jpg,157,297,215,357,"[157, 297, 58, 60]",tree
WANAGAMA_329.jpg,125,363,180,419,"[125, 363, 55, 56]",tree
WANAGAMA_329.jpg,289,202,334,237,"[289, 202, 45, 35]",tree
WANAGAMA_329.jpg,412,438,487,519,"[412, 438, 75, 81]",tree
WANAGAMA_329.jpg,277,669,346,748,"[277, 669, 69, 79]",tree
WANAGAMA_329.jpg,190,610,235,665,"[190, 610, 45, 55]",tree
WANAGAMA_329.jpg,146,643,188,677,"[146, 643, 42, 34]",tree
WANAGAMA_329.jpg,57,490,98,528,"[57, 490, 41, 38]",tree
WANAGAMA_329.jpg,20,695,68,742,"[20, 695, 48, 47]",tree
WANAGAMA_329.jpg,135,681,178,720,"[135, 681, 43, 39]",tree
WANAGAMA_329.jpg,389,778,433,834,"[389, 778, 44, 56]",tree
WANAGAMA_329.jpg,442,805,480,843,"[442, 805, 38, 38]",tree
WANAGAMA_329.jpg,277,818,328,862,"[277, 818, 51, 44]",tree
WANAGAMA_329.jpg,212,849,265,901,"[212, 849, 53, 52]",tree
WANAGAMA_329.jpg,176,885,233,939,"[176, 885, 57, 54]",tree
WANAGAMA_329.jpg,172,769,209,807,"[172, 769, 37, 38]",tree
WANAGAMA_329.jpg,719,943,767,993,"[719, 943, 48, 50]",tree
WANAGAMA_329.jpg,489,850,519,885,"[489, 850, 30, 35]",tree
WANAGAMA_329.jpg,290,929,330,970,"[290, 929, 40, 41]",tree
WANAGAMA_329.jpg,838,715,878,764,"[838, 715, 40, 49]",tree
